time,mousex,mousey,inittarget,harvtarget,intrial,targetx,targety,blockvar
19080,722,601,1,0,1,720,400,0
19093,722,601,1,0,1,720,400,0
19106,722,601,1,0,1,720,400,0
19122,722,601,1,0,1,720,400,0
19133,722,601,1,0,1,720,400,0
19146,722,601,1,0,1,720,400,0
19160,722,601,1,0,1,720,400,0
19173,722,601,1,0,1,720,400,0
19187,722,601,1,0,1,720,400,0
19200,722,601,1,0,1,720,400,0
19213,722,601,1,0,1,720,400,0
19227,722,601,1,0,1,720,400,0
19239,722,601,1,0,1,720,400,0
19253,722,601,1,0,1,720,400,0
19267,722,601,1,0,1,720,400,0
19280,722,601,1,0,1,720,400,0
19294,722,601,1,0,1,720,400,0
19307,722,601,1,0,1,720,400,0
19320,722,601,1,0,1,720,400,0
19333,722,601,1,0,1,720,400,0
19347,722,601,1,0,1,720,400,0
19361,722,601,1,0,1,720,400,0
19374,722,601,1,0,1,720,400,0
19387,722,601,1,0,1,720,400,0
19399,722,601,1,0,1,720,400,0
19415,722,601,1,0,1,720,400,0
19427,722,601,1,0,1,720,400,0
19439,722,601,1,0,1,720,400,0
19452,722,601,1,0,1,720,400,0
19466,722,601,1,0,1,720,400,0
19480,722,601,1,0,1,720,400,0
19493,722,601,1,0,1,720,400,0
19506,722,601,1,0,1,720,400,0
19520,722,601,1,0,1,720,400,0
19533,722,601,1,0,1,720,400,0
19546,722,601,1,0,1,720,400,0
19560,722,601,1,0,1,720,400,0
19573,722,601,1,0,1,720,400,0
19587,722,601,1,0,1,720,400,0
19599,722,601,1,0,1,720,400,0
19614,722,601,1,0,1,720,400,0
19628,722,601,1,0,1,720,400,0
19640,722,601,1,0,1,720,400,0
19654,722,601,1,0,1,720,400,0
19666,722,601,1,0,1,720,400,0
19681,722,601,1,0,1,720,400,0
19695,722,601,1,0,1,720,400,0
19707,722,601,1,0,1,720,400,0
19722,722,599,1,0,1,720,400,0
19736,723,596,1,0,1,720,400,0
19752,725,587,1,0,1,720,400,0
19767,726,581,1,0,1,720,400,0
19783,728,566,1,0,1,720,400,0
19796,729,540,0,0,1,720,400,0
19810,729,515,0,0,1,720,400,0
19826,729,495,0,0,1,720,400,0
19839,727,471,0,0,1,720,400,0
19853,723,447,0,1,1,720,400,0
19867,721,428,0,1,1,720,400,0
19881,719,414,0,1,1,720,400,0
19893,717,402,0,1,1,720,400,0
19907,717,402,0,1,1,720,400,0
19922,715,395,0,1,1,720,400,0
19937,714,388,0,1,1,720,400,0
19952,712,384,0,1,1,720,400,0
19965,711,381,0,1,1,720,400,0
19981,711,380,0,1,1,720,400,0
19995,709,379,0,1,1,720,400,0
20008,709,379,0,1,1,720,400,0
20022,708,379,0,1,1,720,400,0
20036,707,379,0,1,1,720,400,0
20049,707,379,0,1,1,720,400,0
20063,706,379,0,1,1,720,400,0
20077,706,379,0,1,1,720,400,0
20090,706,379,0,1,1,720,400,0
20104,706,379,0,1,1,720,400,0
20117,706,379,0,1,1,720,400,0
20129,705,380,0,1,1,720,400,0
20144,705,380,0,1,1,720,400,0
20158,705,382,0,1,1,720,400,0
20172,704,384,0,1,1,720,400,0
20187,704,385,0,1,1,720,400,0
20199,702,392,0,1,1,720,400,0
20215,701,397,0,1,1,720,400,0
20227,699,408,0,1,1,720,400,0
20242,699,424,0,1,1,720,400,0
20255,699,443,0,1,1,720,400,0
20270,699,465,0,0,1,720,400,0
20282,699,465,0,0,1,720,400,0
20294,699,487,0,0,1,720,400,0
20309,699,510,0,0,1,720,400,0
20323,701,519,0,0,1,720,400,0
20339,704,535,0,0,1,720,400,0
20352,707,546,0,0,1,720,400,0
20368,709,554,1,0,1,720,400,0
20383,710,562,1,0,1,720,400,0
20398,712,568,1,0,1,720,400,0
20410,713,574,1,0,1,720,400,0
20427,714,577,1,0,1,720,400,0
20439,714,579,1,0,1,720,400,0
20453,715,583,1,0,1,720,400,0
20467,715,583,1,0,1,720,400,0
20482,715,584,1,0,1,720,400,0
20496,715,587,1,0,1,720,400,0
20510,715,589,1,0,1,720,400,0
20523,715,590,1,0,1,720,400,0
20536,716,592,1,0,1,720,400,0
20550,716,594,1,0,1,720,400,0
20562,717,595,1,0,1,720,400,0
20576,717,595,1,0,1,720,400,0
20590,717,596,1,0,1,720,400,0
20604,717,596,1,0,1,720,400,0
20616,717,596,1,0,1,720,400,0
20631,717,596,1,0,1,720,400,0
20645,717,596,1,0,1,720,400,0
20658,717,596,1,0,1,720,400,0
20672,717,596,1,0,1,720,400,0
20684,717,596,1,0,1,720,400,0
20699,717,596,1,0,1,720,400,0
20712,717,596,1,0,1,720,400,0
20727,717,596,1,0,1,720,400,0
20741,717,596,1,0,1,720,400,0
20753,717,596,1,0,1,720,400,0
20768,717,596,1,0,1,720,400,0
20781,717,596,1,0,1,720,400,0
20794,717,596,1,0,1,720,400,0
20807,717,596,1,0,1,720,400,0
20821,717,596,1,0,1,720,400,0
20834,717,596,1,0,1,720,400,0
20848,717,596,1,0,1,720,400,0
20861,717,596,1,0,1,720,400,0
20874,717,596,1,0,1,720,400,0
20887,717,596,1,0,1,720,400,0
20899,717,596,1,0,1,720,400,0
20914,717,596,1,0,1,720,400,0
20928,717,596,1,0,1,720,400,0
20940,717,596,1,0,1,720,400,0
20954,717,596,1,0,1,720,400,0
20968,717,596,1,0,1,720,400,0
20981,717,596,1,0,1,720,400,0
21399,717,596,1,0,0,720,400,0
21413,717,596,1,0,0,720,400,0
21427,717,596,1,0,0,720,400,0
21441,717,596,1,0,0,720,400,0
21456,717,596,1,0,0,720,400,0
21471,717,596,1,0,0,720,400,0
21484,717,596,1,0,0,720,400,0
21498,717,596,1,0,0,720,400,0
21512,717,596,1,0,0,720,400,0
21526,717,596,1,0,0,720,400,0
21539,717,596,1,0,0,720,400,0
21552,717,596,1,0,0,720,400,0
21566,717,596,1,0,0,720,400,0
21579,717,596,1,0,0,720,400,0
21593,717,596,1,0,0,720,400,0
21606,717,596,1,0,0,720,400,0
21620,717,596,1,0,0,720,400,0
21634,717,596,1,0,0,720,400,0
21646,717,596,1,0,0,720,400,0
21659,717,596,1,0,0,720,400,0
21674,717,596,1,0,0,720,400,0
21686,717,596,1,0,0,720,400,0
21700,717,596,1,0,0,720,400,0
21712,717,596,1,0,0,720,400,0
21726,717,596,1,0,0,720,400,0
21739,717,596,1,0,0,720,400,0
21752,717,596,1,0,0,720,400,0
21767,717,596,1,0,0,720,400,0
21780,717,596,1,0,0,720,400,0
21793,717,596,1,0,0,720,400,0
21807,717,596,1,0,0,720,400,0
21820,717,596,1,0,0,720,400,0
21834,717,596,1,0,0,720,400,0
21848,717,596,1,0,0,720,400,0
21861,717,596,1,0,0,720,400,0
21875,717,596,1,0,0,720,400,0
21888,717,596,1,0,0,720,400,0
21901,717,596,1,0,0,720,400,0
21914,717,596,1,0,0,720,400,0
21929,717,596,1,0,0,720,400,0
21941,717,596,1,0,0,720,400,0
21956,717,596,1,0,0,720,400,0
21970,717,596,1,0,0,720,400,0
21984,717,596,1,0,0,720,400,0
21997,717,596,1,0,0,720,400,0
22010,717,596,1,0,0,720,400,0
22024,717,596,1,0,0,720,400,0
22037,717,596,1,0,0,720,400,0
22051,717,596,1,0,0,720,400,0
22063,717,596,1,0,0,720,400,0
22078,717,596,1,0,0,720,400,0
22092,717,596,1,0,0,720,400,0
22104,717,596,1,0,0,720,400,0
22119,717,596,1,0,0,720,400,0
22134,717,596,1,0,0,720,400,0
22147,717,596,1,0,0,720,400,0
22161,717,596,1,0,0,720,400,0
22174,717,596,1,0,0,720,400,0
22189,717,596,1,0,0,720,400,0
22201,717,596,1,0,0,720,400,0
22215,717,596,1,0,0,720,400,0
22228,717,596,1,0,0,720,400,0
22240,717,596,1,0,0,720,400,0
22255,717,596,1,0,0,720,400,0
22269,717,596,1,0,0,720,400,0
22284,717,596,1,0,0,720,400,0
22298,717,596,1,0,0,720,400,0
22311,717,596,1,0,0,720,400,0
22325,717,596,1,0,0,720,400,0
22340,717,596,1,0,0,720,400,0
22353,717,596,1,0,0,720,400,0
22369,717,596,1,0,0,720,400,0
22382,717,596,1,0,0,720,400,0
22395,717,596,1,0,0,720,400,0
22409,717,596,1,0,0,720,400,0
22424,717,596,1,0,0,720,400,0
22436,717,596,1,0,0,720,400,0
22451,717,596,1,0,0,720,400,0
22466,717,596,1,0,0,720,400,0
22479,717,596,1,0,0,720,400,0
22494,717,596,1,0,0,720,400,0
22507,717,596,1,0,0,720,400,0
22521,717,596,1,0,0,720,400,0
22536,717,596,1,0,0,720,400,0
22549,717,596,1,0,0,720,400,0
22562,717,596,1,0,0,720,400,0
22577,717,596,1,0,0,720,400,0
22589,717,596,1,0,0,720,400,0
22602,717,596,1,0,0,720,400,0
22616,717,596,1,0,0,720,400,0
22630,717,596,1,0,0,720,400,0
22643,717,596,1,0,0,720,400,0
22658,717,596,1,0,0,720,400,0
22672,717,596,1,0,0,720,400,0
22684,717,596,1,0,0,720,400,0
22698,717,596,1,0,0,720,400,0
22712,717,596,1,0,0,720,400,0
22725,717,596,1,0,0,720,400,0
22740,717,596,1,0,0,720,400,0
22753,717,596,1,0,0,720,400,0
22767,717,596,1,0,0,720,400,0
22780,717,596,1,0,0,720,400,0
22793,717,596,1,0,0,720,400,0
22807,717,596,1,0,0,720,400,0
22822,717,596,1,0,0,720,400,0
22835,717,596,1,0,0,720,400,0
22846,717,596,1,0,0,720,400,0
22862,717,596,1,0,0,720,400,0
22875,717,596,1,0,0,720,400,0
22889,717,596,1,0,0,720,400,0
22902,717,596,1,0,0,720,400,0
22916,717,596,1,0,0,720,400,0
22928,717,596,1,0,0,720,400,0
22941,717,596,1,0,0,720,400,0
22954,717,596,1,0,0,720,400,0
22969,717,596,1,0,0,720,400,0
22982,717,596,1,0,0,720,400,0
22995,717,596,1,0,0,720,400,0
23010,717,596,1,0,0,720,400,0
23023,717,596,1,0,0,720,400,0
23036,717,596,1,0,0,720,400,0
23049,717,596,1,0,0,720,400,0
23063,717,596,1,0,0,720,400,0
23078,717,596,1,0,0,720,400,0
23089,717,596,1,0,0,720,400,0
23102,717,596,1,0,0,720,400,0
23117,717,596,1,0,0,720,400,0
23129,717,596,1,0,0,720,400,0
23143,717,596,1,0,0,720,400,0
23157,717,596,1,0,0,720,400,0
23171,717,596,1,0,0,720,400,0
23184,717,596,1,0,0,720,400,0
23198,717,596,1,0,0,720,400,0
23212,717,596,1,0,0,720,400,0
23225,717,596,1,0,0,720,400,0
23238,717,596,1,0,0,720,400,0
23252,717,596,1,0,0,720,400,0
23263,717,596,1,0,0,720,400,0
23278,717,596,1,0,0,720,400,0
23292,717,596,1,0,0,720,400,0
23304,717,596,1,0,0,720,400,0
23318,717,596,1,0,0,720,400,0
23330,717,596,1,0,0,720,400,0
23344,717,596,1,0,0,720,400,0
23360,717,596,1,0,0,720,400,0
23372,717,596,1,0,0,720,400,0
23386,717,596,1,0,0,720,400,0
23400,717,596,1,0,1,720,400,0
23413,717,596,1,0,1,720,400,0
23426,717,596,1,0,1,720,400,0
23439,717,596,1,0,1,720,400,0
23452,717,596,1,0,1,720,400,0
23466,717,596,1,0,1,720,400,0
23479,717,596,1,0,1,720,400,0
23493,717,596,1,0,1,720,400,0
23506,717,596,1,0,1,720,400,0
23521,717,596,1,0,1,720,400,0
23535,717,596,1,0,1,720,400,0
23549,717,596,1,0,1,720,400,0
23560,717,596,1,0,1,720,400,0
23575,717,596,1,0,1,720,400,0
23589,717,596,1,0,1,720,400,0
23602,717,596,1,0,1,720,400,0
23617,717,596,1,0,1,720,400,0
23629,717,596,1,0,1,720,400,0
23644,717,596,1,0,1,720,400,0
23656,717,596,1,0,1,720,400,0
23672,717,596,1,0,1,720,400,0
23687,717,596,1,0,1,720,400,0
23700,717,596,1,0,1,720,400,0
23713,717,596,1,0,1,720,400,0
23728,717,596,1,0,1,720,400,0
23745,717,596,1,0,1,720,400,0
23760,717,596,1,0,1,720,400,0
23774,717,596,1,0,1,720,400,0
23792,717,596,1,0,1,720,400,0
23806,717,596,1,0,1,720,400,0
23821,717,596,1,0,1,720,400,0
23835,717,596,1,0,1,720,400,0
23848,717,596,1,0,1,720,400,0
23862,717,596,1,0,1,720,400,0
23875,717,596,1,0,1,720,400,0
23888,717,596,1,0,1,720,400,0
23902,717,596,1,0,1,720,400,0
23915,717,596,1,0,1,720,400,0
23928,717,596,1,0,1,720,400,0
23942,717,596,1,0,1,720,400,0
23956,717,596,1,0,1,720,400,0
23970,717,596,1,0,1,720,400,0
23984,717,596,1,0,1,720,400,0
23997,717,596,1,0,1,720,400,0
24012,717,596,1,0,1,720,400,0
24024,717,596,1,0,1,720,400,0
24037,717,596,1,0,1,720,400,0
24050,717,596,1,0,1,720,400,0
24065,717,596,1,0,1,720,400,0
24078,717,596,1,0,1,720,400,0
24090,717,596,1,0,1,720,400,0
24103,717,596,1,0,1,720,400,0
24118,717,596,1,0,1,720,400,0
24131,717,596,1,0,1,720,400,0
24144,717,596,1,0,1,720,400,0
24157,717,596,1,0,1,720,400,0
24172,717,596,1,0,1,720,400,0
24186,717,596,1,0,1,720,400,0
24201,717,596,1,0,1,720,400,0
24214,717,596,1,0,1,720,400,0
24227,717,596,1,0,1,720,400,0
24241,717,596,1,0,1,720,400,0
24255,717,596,1,0,1,720,400,0
24273,717,596,1,0,1,720,400,0
24286,717,596,1,0,1,720,400,0
24300,717,596,1,0,1,720,400,0
24312,717,596,1,0,1,720,400,0
24328,717,596,1,0,1,720,400,0
24343,717,596,1,0,1,720,400,0
24356,717,596,1,0,1,720,400,0
24373,717,596,1,0,1,720,400,0
24387,717,596,1,0,1,720,400,0
24402,717,596,1,0,1,720,400,0
24419,717,596,1,0,1,720,400,0
24435,717,595,1,0,1,720,400,0
24451,717,593,1,0,1,720,400,0
24467,720,586,1,0,1,720,400,0
24481,726,571,1,0,1,720,400,0
24496,730,558,1,0,1,720,400,0
24513,732,543,0,0,1,720,400,0
24528,733,530,0,0,1,720,400,0
24546,733,530,0,0,1,720,400,0
24569,734,503,0,0,1,720,400,0
24587,734,490,0,0,1,720,400,0
24604,734,473,0,0,1,720,400,0
24626,734,473,0,0,1,720,400,0
24641,732,463,0,0,1,720,400,0
24655,732,459,0,0,1,720,400,0
24672,731,454,0,0,1,720,400,0
24684,731,453,0,0,1,720,400,0
24699,730,450,0,0,1,720,400,0
24713,730,448,0,1,1,720,400,0
24731,730,447,0,1,1,720,400,0
24746,730,444,0,1,1,720,400,0
24765,729,442,0,1,1,720,400,0
24779,729,441,0,1,1,720,400,0
24799,729,440,0,1,1,720,400,0
24815,728,439,0,1,1,720,400,0
24833,728,439,0,1,1,720,400,0
24845,727,439,0,1,1,720,400,0
24862,727,439,0,1,1,720,400,0
24883,727,438,0,1,1,720,400,0
24899,726,437,0,1,1,720,400,0
24912,726,437,0,1,1,720,400,0
24927,725,436,0,1,1,720,400,0
24946,724,436,0,1,1,720,400,0
24960,722,436,0,1,1,720,400,0
24973,722,436,0,1,1,720,400,0
24991,721,436,0,1,1,720,400,0
25008,721,437,0,1,1,720,400,0
25024,720,438,0,1,1,720,400,0
25039,719,438,0,1,1,720,400,0
25057,718,440,0,1,1,720,400,0
25072,717,442,0,1,1,720,400,0
25088,717,444,0,1,1,720,400,0
25104,716,446,0,1,1,720,400,0
25117,716,448,0,1,1,720,400,0
25133,716,453,0,0,1,720,400,0
25143,716,453,0,0,1,720,400,0
25159,715,466,0,0,1,720,400,0
25178,715,488,0,0,1,720,400,0
25191,715,514,0,0,1,720,400,0
25205,719,545,0,0,1,720,400,0
25222,725,568,1,0,1,720,400,0
25237,728,582,1,0,1,720,400,0
25256,734,602,1,0,1,720,400,0
25273,737,612,1,0,1,720,400,0
25283,739,621,1,0,1,720,400,0
25297,741,626,1,0,1,720,400,0
25313,741,628,1,0,1,720,400,0
25323,741,630,1,0,1,720,400,0
25337,741,630,1,0,1,720,400,0
25351,741,630,1,0,1,720,400,0
25365,741,630,1,0,1,720,400,0
25379,741,630,1,0,1,720,400,0
25392,741,630,1,0,1,720,400,0
25405,741,630,1,0,1,720,400,0
25417,741,630,1,0,1,720,400,0
25432,741,630,1,0,1,720,400,0
25444,741,630,1,0,1,720,400,0
25458,741,630,1,0,1,720,400,0
25471,741,630,1,0,1,720,400,0
25483,741,630,1,0,1,720,400,0
25497,741,630,1,0,1,720,400,0
25512,741,630,1,0,1,720,400,0
25525,741,630,1,0,1,720,400,0
25538,741,630,1,0,1,720,400,0
25551,741,630,1,0,1,720,400,0
25565,741,630,1,0,1,720,400,0
25578,741,630,1,0,1,720,400,0
25591,741,630,1,0,1,720,400,0
25604,741,630,1,0,1,720,400,0
25618,741,630,1,0,1,720,400,0
25631,741,630,1,0,1,720,400,0
25646,741,630,1,0,1,720,400,0
25658,741,630,1,0,1,720,400,0
25671,741,630,1,0,1,720,400,0
25683,741,630,1,0,1,720,400,0
25698,741,630,1,0,1,720,400,0
25712,741,630,1,0,1,720,400,0
25723,741,630,1,0,1,720,400,0
25738,741,630,1,0,1,720,400,0
25751,741,630,1,0,1,720,400,0
25765,741,630,1,0,1,720,400,0
25779,741,630,1,0,1,720,400,0
25791,741,630,1,0,1,720,400,0
25805,741,630,1,0,1,720,400,0
25817,741,630,1,0,1,720,400,0
25831,741,630,1,0,1,720,400,0
25844,741,630,1,0,1,720,400,0
25858,741,630,1,0,1,720,400,0
25870,741,630,1,0,1,720,400,0
26284,741,630,1,0,0,720,400,0
26296,741,630,1,0,0,720,400,0
26309,741,630,1,0,0,720,400,0
26323,741,630,1,0,0,720,400,0
26335,741,630,1,0,0,720,400,0
26349,741,630,1,0,0,720,400,0
26363,741,630,1,0,0,720,400,0
26376,741,630,1,0,0,720,400,0
26389,741,630,1,0,0,720,400,0
26402,741,630,1,0,0,720,400,0
26416,741,630,1,0,0,720,400,0
26429,741,630,1,0,0,720,400,0
26442,741,630,1,0,0,720,400,0
26456,741,630,1,0,0,720,400,0
26469,741,630,1,0,0,720,400,0
26483,741,630,1,0,0,720,400,0
26498,741,630,1,0,0,720,400,0
26509,741,630,1,0,0,720,400,0
26522,741,630,1,0,0,720,400,0
26537,741,630,1,0,0,720,400,0
26550,741,630,1,0,0,720,400,0
26564,741,630,1,0,0,720,400,0
26576,741,630,1,0,0,720,400,0
26589,741,630,1,0,0,720,400,0
26602,741,630,1,0,0,720,400,0
26616,741,630,1,0,0,720,400,0
26629,741,630,1,0,0,720,400,0
26643,741,630,1,0,0,720,400,0
26655,741,630,1,0,0,720,400,0
26669,741,630,1,0,0,720,400,0
26684,741,630,1,0,0,720,400,0
26697,741,630,1,0,0,720,400,0
26710,737,627,1,0,0,720,400,0
26722,737,627,1,0,0,720,400,0
26737,733,623,1,0,0,720,400,0
26750,729,619,1,0,0,720,400,0
26764,727,618,1,0,0,720,400,0
26777,722,613,1,0,0,720,400,0
26791,722,613,1,0,0,720,400,0
26804,720,610,1,0,0,720,400,0
26816,719,608,1,0,0,720,400,0
26833,718,606,1,0,0,720,400,0
26846,718,604,1,0,0,720,400,0
26859,718,603,1,0,0,720,400,0
26872,718,603,1,0,0,720,400,0
26887,718,603,1,0,0,720,400,0
26899,718,603,1,0,0,720,400,0
26913,718,603,1,0,0,720,400,0
26925,718,603,1,0,0,720,400,0
26938,718,603,1,0,0,720,400,0
26950,718,603,1,0,0,720,400,0
26964,718,603,1,0,0,720,400,0
26980,718,603,1,0,0,720,400,0
26992,718,603,1,0,0,720,400,0
27005,718,603,1,0,0,720,400,0
27017,718,603,1,0,0,720,400,0
27032,718,603,1,0,0,720,400,0
27045,718,603,1,0,0,720,400,0
27059,718,603,1,0,0,720,400,0
27071,718,603,1,0,0,720,400,0
27085,718,603,1,0,0,720,400,0
27099,718,603,1,0,0,720,400,0
27113,718,603,1,0,0,720,400,0
27126,718,603,1,0,0,720,400,0
27138,718,603,1,0,0,720,400,0
27151,718,603,1,0,0,720,400,0
27165,718,603,1,0,0,720,400,0
27179,718,603,1,0,0,720,400,0
27192,718,603,1,0,0,720,400,0
27205,718,603,1,0,0,720,400,0
27218,718,603,1,0,0,720,400,0
27232,718,603,1,0,0,720,400,0
27247,718,603,1,0,0,720,400,0
27261,718,603,1,0,0,720,400,0
27275,718,603,1,0,0,720,400,0
27288,718,603,1,0,0,720,400,0
27301,718,603,1,0,0,720,400,0
27315,718,603,1,0,0,720,400,0
27328,718,603,1,0,0,720,400,0
27341,718,603,1,0,0,720,400,0
27354,718,603,1,0,0,720,400,0
27367,718,603,1,0,0,720,400,0
27381,718,603,1,0,0,720,400,0
27394,718,603,1,0,0,720,400,0
27407,718,603,1,0,0,720,400,0
27420,718,603,1,0,0,720,400,0
27434,718,603,1,0,0,720,400,0
27449,718,603,1,0,0,720,400,0
27462,718,603,1,0,0,720,400,0
27474,718,603,1,0,0,720,400,0
27487,718,603,1,0,0,720,400,0
27500,718,603,1,0,0,720,400,0
27514,718,603,1,0,0,720,400,0
27529,718,603,1,0,0,720,400,0
27540,718,603,1,0,0,720,400,0
27554,718,603,1,0,0,720,400,0
27567,718,603,1,0,0,720,400,0
27582,718,603,1,0,0,720,400,0
27594,718,603,1,0,0,720,400,0
27607,718,603,1,0,0,720,400,0
27620,718,603,1,0,0,720,400,0
27633,718,603,1,0,0,720,400,0
27647,718,603,1,0,0,720,400,0
27663,718,603,1,0,0,720,400,0
27674,718,603,1,0,0,720,400,0
27687,718,603,1,0,0,720,400,0
27700,718,603,1,0,0,720,400,0
27714,718,603,1,0,0,720,400,0
27728,718,603,1,0,0,720,400,0
27742,718,603,1,0,0,720,400,0
27754,718,603,1,0,0,720,400,0
27767,718,603,1,0,0,720,400,0
27781,718,603,1,0,0,720,400,0
27794,718,603,1,0,0,720,400,0
27806,718,603,1,0,0,720,400,0
27821,718,603,1,0,0,720,400,0
27833,718,603,1,0,0,720,400,0
27848,718,603,1,0,0,720,400,0
27862,718,603,1,0,0,720,400,0
27875,718,603,1,0,0,720,400,0
27888,718,603,1,0,0,720,400,0
27900,718,603,1,0,0,720,400,0
27914,718,603,1,0,0,720,400,0
27929,718,603,1,0,0,720,400,0
27940,718,603,1,0,0,720,400,0
27954,718,603,1,0,0,720,400,0
27967,718,603,1,0,0,720,400,0
27981,718,603,1,0,0,720,400,0
27995,718,603,1,0,0,720,400,0
28007,718,603,1,0,0,720,400,0
28020,718,603,1,0,0,720,400,0
28033,718,603,1,0,0,720,400,0
28047,718,603,1,0,0,720,400,0
28062,718,603,1,0,0,720,400,0
28073,718,603,1,0,0,720,400,0
28088,718,603,1,0,0,720,400,0
28101,718,603,1,0,0,720,400,0
28114,718,603,1,0,0,720,400,0
28128,718,603,1,0,0,720,400,0
28140,718,603,1,0,0,720,400,0
28154,718,603,1,0,0,720,400,0
28168,718,603,1,0,0,720,400,0
28182,718,603,1,0,0,720,400,0
28194,718,603,1,0,0,720,400,0
28208,718,603,1,0,0,720,400,0
28221,718,603,1,0,0,720,400,0
28234,718,603,1,0,0,720,400,0
28248,718,603,1,0,0,720,400,0
28261,718,603,1,0,0,720,400,0
28273,718,603,1,0,0,720,400,0
28288,718,603,1,0,1,720,400,0
28301,718,603,1,0,1,720,400,0
28314,718,603,1,0,1,720,400,0
28329,718,603,1,0,1,720,400,0
28340,718,603,1,0,1,720,400,0
28354,718,603,1,0,1,720,400,0
28367,718,603,1,0,1,720,400,0
28381,718,603,1,0,1,720,400,0
28394,718,603,1,0,1,720,400,0
28407,718,603,1,0,1,720,400,0
28421,718,603,1,0,1,720,400,0
28433,718,603,1,0,1,720,400,0
28448,718,603,1,0,1,720,400,0
28461,718,603,1,0,1,720,400,0
28473,718,603,1,0,1,720,400,0
28488,718,603,1,0,1,720,400,0
28500,718,603,1,0,1,720,400,0
28515,718,603,1,0,1,720,400,0
28528,718,603,1,0,1,720,400,0
28540,718,603,1,0,1,720,400,0
28554,718,603,1,0,1,720,400,0
28566,718,603,1,0,1,720,400,0
28582,718,603,1,0,1,720,400,0
28594,718,603,1,0,1,720,400,0
28607,718,603,1,0,1,720,400,0
28621,718,603,1,0,1,720,400,0
28633,718,603,1,0,1,720,400,0
28647,718,603,1,0,1,720,400,0
28662,718,603,1,0,1,720,400,0
28675,718,603,1,0,1,720,400,0
28688,718,603,1,0,1,720,400,0
28700,718,603,1,0,1,720,400,0
28714,718,603,1,0,1,720,400,0
28729,718,603,1,0,1,720,400,0
28741,718,603,1,0,1,720,400,0
28754,718,603,1,0,1,720,400,0
28766,718,603,1,0,1,720,400,0
28781,718,603,1,0,1,720,400,0
28794,718,603,1,0,1,720,400,0
28807,718,603,1,0,1,720,400,0
28820,718,603,1,0,1,720,400,0
28834,718,603,1,0,1,720,400,0
28848,718,603,1,0,1,720,400,0
28861,718,603,1,0,1,720,400,0
28874,718,603,1,0,1,720,400,0
28887,718,603,1,0,1,720,400,0
28901,718,603,1,0,1,720,400,0
28916,718,603,1,0,1,720,400,0
28928,718,602,1,0,1,720,400,0
28940,718,595,1,0,1,720,400,0
28953,721,588,1,0,1,720,400,0
28967,722,584,1,0,1,720,400,0
28981,722,578,1,0,1,720,400,0
28994,724,567,1,0,1,720,400,0
29006,727,546,0,0,1,720,400,0
29021,727,539,0,0,1,720,400,0
29034,727,530,0,0,1,720,400,0
29049,727,521,0,0,1,720,400,0
29062,727,497,0,0,1,720,400,0
29075,727,497,0,0,1,720,400,0
29089,727,483,0,0,1,720,400,0
29104,727,476,0,0,1,720,400,0
29116,727,464,0,0,1,720,400,0
29130,727,460,0,0,1,720,400,0
29148,726,453,0,0,1,720,400,0
29162,723,446,0,1,1,720,400,0
29176,723,446,0,1,1,720,400,0
29192,722,442,0,1,1,720,400,0
29207,721,439,0,1,1,720,400,0
29222,719,434,0,1,1,720,400,0
29235,717,431,0,1,1,720,400,0
29250,717,431,0,1,1,720,400,0
29263,716,429,0,1,1,720,400,0
29277,713,426,0,1,1,720,400,0
29292,713,426,0,1,1,720,400,0
29306,712,425,0,1,1,720,400,0
29320,711,425,0,1,1,720,400,0
29334,710,424,0,1,1,720,400,0
29346,709,424,0,1,1,720,400,0
29361,709,424,0,1,1,720,400,0
29374,708,423,0,1,1,720,400,0
29389,707,423,0,1,1,720,400,0
29404,705,423,0,1,1,720,400,0
29418,703,425,0,1,1,720,400,0
29429,700,431,0,1,1,720,400,0
29443,700,431,0,1,1,720,400,0
29457,697,441,0,1,1,720,400,0
29471,694,455,0,0,1,720,400,0
29484,692,469,0,0,1,720,400,0
29496,691,481,0,0,1,720,400,0
29511,691,481,0,0,1,720,400,0
29525,691,494,0,0,1,720,400,0
29540,691,505,0,0,1,720,400,0
29556,691,515,0,0,1,720,400,0
29572,691,525,0,0,1,720,400,0
29584,691,535,0,0,1,720,400,0
29599,694,546,0,0,1,720,400,0
29612,695,554,0,0,1,720,400,0
29626,695,554,0,0,1,720,400,0
29639,697,561,1,0,1,720,400,0
29654,698,566,1,0,1,720,400,0
29670,699,571,1,0,1,720,400,0
29683,700,575,1,0,1,720,400,0
29697,701,579,1,0,1,720,400,0
29711,702,582,1,0,1,720,400,0
29724,703,584,1,0,1,720,400,0
29739,703,585,1,0,1,720,400,0
29752,704,586,1,0,1,720,400,0
29766,704,586,1,0,1,720,400,0
29781,705,587,1,0,1,720,400,0
29794,705,589,1,0,1,720,400,0
29807,706,590,1,0,1,720,400,0
29822,706,590,1,0,1,720,400,0
29834,706,591,1,0,1,720,400,0
29848,706,593,1,0,1,720,400,0
29863,706,594,1,0,1,720,400,0
29875,707,596,1,0,1,720,400,0
29887,707,597,1,0,1,720,400,0
29900,707,598,1,0,1,720,400,0
29915,707,600,1,0,1,720,400,0
29928,708,601,1,0,1,720,400,0
29940,708,602,1,0,1,720,400,0
29954,708,603,1,0,1,720,400,0
29967,709,605,1,0,1,720,400,0
29982,710,607,1,0,1,720,400,0
